"JobPerform","GMA","Consci","Biodata"
2.91467070169008,4.26842272189148,4.72368625696011,4.52692219922367
3.76172871323802,3.75289002376359,3.51236909593459,4.11183464675377
4.0962400606699,6.92931323871651,4.08236211838896,3.05019493145874
7.10999762340011,2.85593988058008,3.51158503536379,3.83775664648344
4.22476384109233,3.81739060008854,4.2829993472644,3.54229274579816
5.38749205389966,3.41730153228996,5.54141586513358,2.23245657809625
5.25485479883794,1.79977197169851,6.33651641764014,4.23840989120097
5.53560815056137,5.21925565875075,3.17378553741188,1.90313495255511
0.111552346137917,3.33869456391438,3.95179283834638,2.66713533971599
1.8590192994598,0.432646995993653,3.39339597812113,2.10662510009381
4.09548413533597,1.29081552992787,4.58440087537323,4.97565954316243
3.05678077006885,4.45936469702653,1.48936375712753,4.52407425897216
6.02740884069997,2.69025000693765,-0.00100330570569662,2.15026142917324
2.8344349237521,4.91417572268528,3.02802175083166,1.93004468194501
0.58837947617914,4.50118044888352,3.53567117308167,3.14128710630853
3.87123082297896,2.52196242848776,1.35265679897194,4.07087968721568
3.53217595152675,2.44930924028736,1.9299435299971,4.48284715969757
5.49994746584917,1.44917769354538,5.6037947392933,3.20698138684695
4.34631489693765,4.68620638678321,1.90409971623438,3.33155748146607
2.4583665600287,4.4122228976481,2.24183302401971,6.10184599091431
4.1334587128937,3.72900587947489,2.59648746088656,3.65374733424887
4.28740601328133,3.26248005523424,6.19306219051443,2.85891952987934
3.31391619334172,3.31277037355471,3.53553206852477,3.83566711415046
2.97925574151274,3.48941394668768,4.19518743983629,2.94885126934941
5.42427428232928,6.25509864097204,4.25885901365752,3.59729759493732
5.25524036102881,6.77843122487449,5.46601257525644,3.69826942261683
1.92995609077983,4.53161621136303,3.54104285234421,3.87147169632535
4.97636567265891,5.21948312449595,3.74940435887186,3.6067006006842
4.25587946541679,5.10619972856966,1.81070763055133,1.48095453774232
1.26660817963475,2.97507548348738,3.39056639970784,0.444630102762031
6.839996496314,1.80853509718163,2.20586410355314,2.8142664682293
1.6210930288702,3.44858067311198,2.75525372477569,2.88931553552617
4.21882260221456,3.49984647076203,0.0558550047393482,1.3801749992171
3.49987919019451,4.21921109035005,4.52041097083593,4.22683119415704
3.54609844937915,4.72978809313468,5.43318052310338,1.70930326021129
4.04609287474271,3.69457804060116,3.91245308759697,1.99449190050768
-0.938158654261894,5.39369208563057,3.47498150713478,2.37464596074028
3.9484813589434,4.21391983746458,0.727965559175996,3.001996674619
5.19112152430586,2.88271163416013,4.34789271173243,6.76655148800474
0.861808872171181,5.15505377233393,3.59389679772547,1.92245605344884
5.76643738819511,4.02426457470491,4.67463341940508,3.69064800574917
4.03957102876177,3.93089184020903,3.8784166408507,3.37644546770511
3.72381991508041,2.38969936464763,2.14293343311576,3.35405494342374
4.71823362589326,2.53123336005761,4.6038165854645,1.93539746503376
4.79773650895125,2.25663712275431,2.71647611071991,3.76607151616065
0.556073526580722,2.49660391820018,3.0770680040334,1.64323426296938
1.45620068160259,5.14229781156564,5.36162056047583,3.02454829721067
2.56279933943678,3.89915885358518,6.14060468138199,4.7057965975293
5.68143106251,1.41942253965426,4.78053953585279,5.52918684733235
2.04231083354296,3.59753686770419,1.87766801348398,2.17359001254852
2.19673591959514,3.6830940260324,6.51494720915065,1.41593665634918
3.54270039503893,5.19683280737545,1.66208595587159,4.56410236461137
2.2304807185672,4.24038098639421,6.0211246433762,5.60926535391892
1.27482745478105,3.9213969697684,2.54507984829779,7.15336049890897
1.00897236795242,3.50145801943752,5.61039818661594,1.90743343903854
2.8614363052249,3.50806804159135,3.13743731273336,5.13649010099206
3.49079352078609,3.39901350864659,6.16215796327577,2.65049791740686
1.50498715809074,3.51766770497663,3.73070346637864,0.748233340550474
3.81654799719444,4.06659898454964,0.722064734820603,1.31061607727047
4.15907463957692,4.31481664076427,6.92275592701695,2.66353092997477
1.60344367535354,2.18199661808841,5.27975161354488,2.25942795131447
4.86841540058449,5.57676342977451,0.746784327729365,2.68330097920222
2.40155168461918,3.12262483902226,4.76730897014676,4.86899181697092
1.63671232238647,3.22938091131006,2.34620496925834,2.79347545785805
3.5574979824888,5.72662018939194,3.34731093615792,1.7694767725137
1.78904846125833,3.17120521012422,3.77726741349996,5.22111662716103
1.58736447150764,3.08980105463832,2.82772896489008,2.11815355493699
3.97918803010704,2.14214682368723,2.50514714011666,2.68297825437459
3.61947550470519,3.57867742993946,2.20699832561384,4.97760093067637
5.00694603069912,3.89976012416174,5.80650735802432,6.73241651162562
6.98795451544996,2.31798829270088,3.67370612223403,2.85877618164471
3.35877702509386,4.37994896604413,4.915022212389,4.33103982661906
1.06430120863775,0.951238567254696,5.52002198835854,3.72556307815333
3.01133127340915,1.35305230066322,3.27698218263095,4.79115775202151
2.38621364279613,1.96755589058555,3.90643576068989,3.89328244011856
2.08235616458414,2.47116331046863,3.23307618876863,2.82258197695316
0.878644267290783,5.99404152685963,2.7239592924608,4.99392569552713
2.17896571127605,1.04144437040171,5.0161671137889,3.59139485833976
2.41154844631014,-0.430019423953882,4.25562201643218,4.07924888875092
3.0679495442085,4.02320209612787,2.48717253323203,4.63158637774925
4.00638267900219,5.78727234702408,2.96817742648623,2.45451057168476
4.35812137208984,3.62980007561018,5.9087692468746,3.8308683000235
5.80670008779738,4.45932589592515,6.90701169510873,1.87914212142594
4.17217126701517,0.455796420339172,4.77275067586639,5.45270833808204
2.14275651887699,3.62641200379267,4.26243142978966,2.87595937657078
4.93492333759027,3.19452958435382,4.18288392802447,2.82076898746427
3.49519978777914,3.50761334592422,7.09093865642266,1.13097250506048
2.76169244097779,1.12158553611829,1.7749472487189,4.04734019615048
6.6477528595132,3.26599027100014,2.83360224791822,4.8205711310468
5.86554369937638,0.770253979870173,4.48882283283371,2.42339121234812
2.79256458098992,2.25681848158751,2.6017053275228,5.05039389165739
1.78910128683084,4.06379701874923,4.55618725315053,3.94114157895461
3.19158475664734,4.89216327632733,6.03778632668388,5.2111224127375
4.20367406474537,1.76123656779201,2.88333760852503,2.14412970724059
2.39113328549897,4.88642187274967,1.25235287211162,4.4986054058913
3.87306478484431,3.24202912659312,1.16829940866138,3.74913365766888
3.53183060452358,2.90745769753538,3.51994598373385,1.07934526791254
4.25556375603012,3.47393650646729,4.84563415744828,2.76597226122037
3.42235609059026,3.23557023886169,1.01333659203648,5.17905358734517
3.65585536292691,6.652901792746,1.92485621152741,2.96018717451514
1.59223430121005,2.23621846210418,4.40324089622945,3.60223630247815
3.41951611082713,2.22606141358648,4.56807170058836,-0.976371427419215
3.64363362343452,1.63874735730511,4.52729013020739,4.80997604722737
2.77956592226589,2.33519976025908,4.38249227734358,3.63076169920546
3.03186079316406,4.12919120689346,3.72301480903038,3.92014348558611
4.78499322198769,5.56296822006212,3.79993688985383,0.77803591626497
4.36848322066013,2.11674031721103,5.63339933656969,1.49228054283252
5.10936099235123,3.13610388762943,3.91877522456701,2.19151622771472
2.46681740113867,2.44189602658234,2.59699911408053,5.28348465374092
3.51763171194597,5.4906028323874,4.34997190631489,3.30033059408258
-1.83635517303851,3.74832295182316,4.08495265981079,3.6831347196432
0.995549220505422,2.01614917241909,2.83787558703096,0.489249081149894
1.16769718876452,3.68144648490926,4.15081142225089,0.532596908364694
5.37720157839467,3.87931628398547,3.40065980148706,4.71436623707728
1.47121183476558,3.85807771583098,3.31099821252951,4.98537631670991
4.02350409627882,4.30148432918891,5.34789430755749,4.23706393418666
3.82400739910957,3.17821558560659,2.4960992160122,2.59377612922055
0.154713895524962,4.45373116781514,3.89839822859887,5.4244479839649
5.26792524139918,3.94289482217582,1.69454848973713,4.60799304390955
4.63922680937011,6.28197149945767,4.52873407694354,6.81679675589053
3.32343308272068,3.02488369536183,2.40337972202719,3.33793263858892
2.53031211793917,2.95681990265838,3.78173974529251,3.74854426295279
5.46299878887846,0.75818782916287,3.09896888162478,4.76376408703227
3.77337327741333,4.8571113873022,3.02191218055374,3.47562298755936
1.95653877005159,2.99744060148164,2.62122276395972,2.7581404437508
3.90425312379645,5.66970341821492,4.28894635755635,3.87176482049942
5.90662803484335,3.36615917304569,2.39501623391118,4.47236266989683
5.60240617452861,5.53759792101452,4.08446365142105,2.98574251160002
3.6596918635925,2.51184835932881,5.5143116291037,5.96019458461573
4.83334727245993,2.78511176678733,6.34542149465238,3.87825419521809
3.44087170054136,4.02032572435039,4.17007989695959,5.70007667731124
4.03597806715245,4.30231016446551,1.7618566202192,3.85108690935579
2.43485815648702,1.36023300564449,4.43278298268109,4.00414360291002
-0.661450261177951,2.99444427138948,5.57349816561379,0.611382852677294
5.57783134939456,4.81022103617903,-0.100015476547827,6.90733747445907
4.3946394836857,4.07722334653316,2.04472813373647,4.45818538417864
2.6673002284188,3.60980288271511,1.71518001431447,3.83232699514333
4.60233636962522,4.34960235692415,2.77099833582356,0.538112991150612
4.00498437150052,3.36188939395634,5.18787780959609,2.61507840705796
3.5214816032977,0.189714631341486,3.28080340259994,4.36411089891491
2.87519699139149,2.24070659928795,3.09542930766264,2.5556068954681
2.68571245894671,2.62341473963632,2.16545580088523,1.57994675676888
3.48551504843231,2.67425204352003,3.26777034221535,3.76799892958475
5.57450503643732,4.78179652641435,1.46939781037832,5.54408274690309
2.34019979311014,2.58997750724934,0.889092159195542,1.18236265850615
1.93013394530034,2.9161055908724,2.53061913242335,2.22250192219768
4.52767811781327,4.85361807936816,3.05262139330024,2.63831797352531
0.932605552603202,2.64427901156159,2.86437212781264,5.214394975764
5.54856781812027,4.33470817843995,4.94068063720812,3.71982651947276
2.03380963784786,3.29552909883104,1.63393914043508,0.888407375529635
1.52329319069843,4.76908422551109,3.88482422311884,4.46781427166223
3.78769190394156,4.00935972073523,4.54553643080544,2.40765663746099
4.39467266963696,2.29900969955518,3.98549166944123,3.77259394370709
1.11535682692863,2.91478558742857,4.25396268221154,5.21615031921288
4.34563950936827,4.37835680339061,3.46399006387832,0.612138775404771
-0.0780253448226338,3.67797899677027,5.53852815069724,4.5056316631541
5.32400305036835,5.35087365471283,2.22591014844347,2.46100588324214
3.38994879281024,1.54489478712822,4.60924538464986,5.90538310748166
4.45397611823665,3.06458651694054,4.22234484132887,3.74642196333478
3.67128301276418,4.78662973428879,3.8602231143782,1.89686818162615
3.91035655431545,4.78413583929986,3.77871258913676,0.911995846833513
3.21802265628387,3.53173493787555,4.03925012460307,6.11616397916195
3.73866018326174,2.93370725983174,3.5597665139647,1.63369772788168
4.71431692332675,5.26876583865429,5.0275183135574,4.11649067206824
3.40067102207163,2.12630178301226,2.66774337823785,3.10113128516127
-0.0414640057519353,2.86710112482718,3.60317934986828,1.97349967376172
3.55634881194591,3.10048936139377,1.07191478349446,2.29932482004811
6.40235788669974,4.3609622618701,3.59993730296833,6.98870543643191
4.11292206546499,5.23014310545204,3.58424530794507,3.12312144320375
2.55258052898095,3.25368736376326,3.64381804487647,4.67407690591113
4.89440889169301,4.18738908773953,4.6868103255563,4.37670451575231
3.9100784245003,5.04241573664441,1.40601386229111,4.7111795629243
4.28100915077917,3.23801064836162,3.12249314175495,5.39882227440317
5.93158345177754,2.87265141464781,3.15426662102558,5.08116110813116
4.70329472748336,4.95283695942342,1.79395104670755,5.68474127602333
4.66129663943085,0.618087161334069,3.86631823754293,3.60691595007428
5.22885877901651,4.00492410206375,4.65307359523068,6.91909375396006
4.36565678377313,4.19355049665783,3.91806740313984,6.34052967668276
2.55680853633126,5.86823356218523,3.45327576629237,4.53627136920561
1.99448109905806,1.10948295390626,3.46936001549594,2.97591202419052
5.88480585202951,3.99001298297285,3.83021553711567,4.11209441135426
4.62786258857646,4.82610367949629,2.96063406136655,-0.666739970028507
4.90485114674892,3.76083662904681,2.71792302656887,4.07879413355163
1.79030107992738,3.40766923218976,3.54287031009165,0.444027057175273
4.06046104963437,3.86714878144431,5.2450162703071,3.55544616007377
3.03755248577019,3.01802121283855,2.42880034748242,3.35860650547874
4.16961934620358,6.93061064323914,1.26539252808787,5.07816252553926
3.83272480351963,7.47041149181484,2.31825263795763,1.0963138746613
5.21628271081151,1.26471750465517,4.50680885861047,4.94450153507013
5.64780237467828,3.55177587545121,2.49314559825903,4.15544296204583
4.61554078402364,1.31292720145153,2.48731983552092,1.28459681505119
2.57453080818435,2.20706264761488,0.591704471269954,4.37653384164279
5.40988618307401,2.86965000791772,2.83962340757541,5.86396377032302
2.91882899538943,4.98711238948089,3.48283454583683,2.61738096485612
2.89350775450178,1.62012272020494,2.98643700587135,1.33841627735197
3.35905566799936,3.54914646836114,5.3846592580325,2.56126549507599
2.7226685843942,4.5685378841308,5.24824695831274,5.82897881335595
1.29026072201191,3.30185242559053,2.76833447548816,6.41006458889403
3.6745652929638,3.92888325420209,4.34804144089169,2.00920072184185
5.34347542837006,3.59414234367924,2.40061101794591,0.736191846091891
2.99011297500041,2.57483767024804,4.71434837671135,4.09809041332749
4.8771242780012,3.50388650507977,1.10991951827537,2.85640407394803
3.83665800770564,5.80198923275039,2.90144416814369,2.61746331313066
1.20702116326553,3.92424151996248,4.734386435224,3.69256529366473
3.13657893048955,2.65884416027529,3.13540831485573,2.93538733065794
2.2390809065738,2.86418796548821,0.515188598203302,4.45557016140887
5.08373933299812,1.56003204157337,3.02691585677953,3.12136049067302
5.00956333318962,3.69856724008583,1.7397690787001,3.78188600821745
4.1910895563158,5.37007879268487,2.80984192780252,3.26485381950292
2.04438597129791,5.48124997024069,3.57784294691162,4.70989078806342
3.30481456776226,3.89380063225703,6.49865624968216,3.23287782870121
2.98662536276436,3.22270105890273,2.32818225020984,4.30087519177706
5.83239637243733,3.44842303165544,0.850083814316607,2.74306492475075
3.6304586602844,1.17229688024889,4.23679243924855,5.84518245819245
3.8901572072115,4.21847485192893,1.50669084658006,1.91324468775616
1.90261386342471,2.25278081188216,3.68869591837584,2.91009421463535
1.62511116459223,4.80120715207186,1.4443806221358,2.33464048359266
3.52956187759223,1.80381716359011,2.73409777854266,3.94348622716598
4.2203081888638,4.25108189833991,6.35503439925869,4.85257299789077
3.83102056666148,1.86897055387614,4.85714826228615,2.13658956737362
3.92178256620013,1.5045522123637,2.15972668045485,2.71510867565228
3.34962448826681,4.19340457595184,4.92754172219038,3.49233634202617
3.30770043765513,2.96954922467669,3.91140882694334,1.15056845985285
2.40660357082251,4.83518095618057,1.858260349398,2.69421364616456
2.75307044420498,3.48575743811504,2.55704575346688,2.01740679917105
2.96185291323147,2.39629349610793,3.84265303716206,1.63559124296491
1.42134390163582,5.19013591400177,4.27190320236507,8.67700644801605
4.99049741699261,3.53889680904352,2.09238292976944,4.13124928742666
5.94078694600847,3.57338445618174,1.55859086953592,0.183861919920616
3.04730260225784,4.45246914266283,3.80693421615924,1.8098581939946
4.94563164328323,1.14665349952728,2.17796521003541,4.82163059078971
4.48109418083139,5.03989000854279,5.07230340504344,2.02831679474202
3.96377105774501,2.11511227058141,-0.300551686872736,4.81852947554226
4.50283542287289,3.64764203161797,1.79596728341536,4.65220101067947
1.5664979576581,2.92034479325504,0.83749117784471,3.32914213460631
3.69993894108758,2.96115939099308,2.86347652248195,6.30675945562901
2.92940329442069,1.57854359654137,5.15839010359441,2.3371242447605
2.32360782739512,4.07680362745985,2.33826310252191,3.40023051615673
3.34058418934511,1.60630771910479,5.24751286121044,4.49067763900292
3.06747957958087,3.60573995340986,4.19647999220681,1.83708648556025
2.94938637001559,2.67710445192953,4.37980244086727,4.12407409848777
6.54785337797992,5.66811112367341,4.7993464991305,3.60448227079747
4.41895712132632,3.10843974275684,2.33374160317394,6.28874559843303
2.77600485583104,3.52188627107183,4.92353672617942,2.30730196684161
3.88555069417976,1.1174250271716,3.17736467943194,2.90687690109992
2.61874446308313,0.296906302677894,2.3568326103392,1.35764290886299
8.72015456962107,3.74494196483944,4.81098081861296,4.16399136504882
2.007430665706,3.10994808884047,3.23667821841104,3.93222539230195
4.12133484536296,1.58309282951534,3.34287763591804,1.98437026490451
2.29836084240712,4.69012748823911,2.94766616108412,4.16126261748489
2.98552151869629,2.12306193696215,0.816354121567223,3.16152844632008
4.2298513118781,2.22275266479674,3.98342371997566,6.72055370104027
1.30489367366396,0.0248884401908049,3.20472838557453,3.43361363708272
4.22981010889512,2.92198392967006,1.90303921685152,3.98580055465643
2.72333465491908,5.37751790459517,0.843554581283141,5.50933108008338
0.911202804928051,2.11223473876446,2.17748572814244,3.01928067309673
2.70255102125513,3.79126699543297,4.75801355541121,5.2025014675277
2.94612094538044,4.3725334304291,4.98276106083006,2.83607572865122
1.30983420819093,5.85002096949207,4.9818157895995,1.42560392649831
-0.857951647289872,-0.982117466680187,3.05999184562779,3.20936264994192
2.06172301028391,3.94907245547677,1.90044772229957,3.90713056623393
4.73766302761847,3.35895908079384,3.15570849318158,2.11093639985754
4.24014327275556,3.09187310286036,3.52094418090749,5.33290095659709
3.08715244382526,2.45418123024353,4.24936466301416,2.98438213529344
1.56882986175117,3.20038817666705,5.22544535177114,2.35657182793785
7.19363137330955,5.084755219438,2.04707954702574,5.03313500071598
3.83708056899279,3.9640401380537,2.15546730855373,-0.454822491646661
2.25928311044694,3.92338301666706,2.6705861428542,3.8258867936079
4.51968475952886,2.02630812362098,3.87698081888119,2.95759537533061
5.82445151460236,4.49960909848392,3.9330349880222,4.5451254758462
3.58333309571509,4.22456333879974,4.87028622973472,6.63365874704374
3.89216832644064,5.43625141659501,2.35575931438725,2.06690126840043
3.55108998127018,1.73946059265838,5.38340735477984,3.57972080837512
2.62801749072388,1.94654886960457,5.67376158862639,3.06363876698429
2.02812367035199,1.70222971595918,2.24440109761253,4.62991720846563
1.96554179927691,2.48071202558307,3.72279026725611,3.45749780740216
3.27144145088408,2.55327718722309,4.31218361242947,4.21094773807992
2.2047360823618,4.46435635321703,2.89847544228229,2.87043457647075
5.18142571714652,3.15685316056441,4.3846437826077,4.962896765497
2.04806775855236,1.90089131226281,3.4669882068186,1.33621693878098
5.17505896227491,6.3526163476329,4.30450573679096,5.15931407431326
3.02023838869494,1.82336615190133,5.16964608463254,3.26969650622106
6.80978979700865,4.15909284547687,2.23226750905557,4.01189452423237
6.65048432936704,7.17835651011238,3.1360725673368,3.31099504176873
4.65382755646987,3.66442465167669,3.85027417165395,3.8310108837669
3.26553355500718,4.35010784441316,3.28198113947631,1.14367672090335
3.68932761984282,1.28111022194136,1.72034733377782,6.06100170380248
2.54734962841729,3.84627442768018,2.45485054207171,2.82951455229864
3.95696473862932,2.4408622642851,3.96508488822175,5.18151116203812
3.74716359956525,3.62759932316866,4.97836354424046,4.25625966722788
2.38703005130112,4.99386763615247,5.29336752091486,2.61916890341045
4.90250439027539,4.54645054293317,4.27773112891703,1.71839639960822
3.75055396292025,4.91607480330375,3.08602754130419,5.58500904304284
4.31517916427127,3.85829424974243,6.29071460148213,4.79551645938375
4.3522868533462,3.51308109803522,4.59794758138855,3.84694360595047
2.22602984053963,5.28449009575046,3.71433489930146,5.07979927184251
1.78198364843261,4.8255491857028,3.24968393575947,2.17654706006569
6.92404189401333,3.10760993784364,5.18189472889919,4.27528288850464
1.56615035477837,2.23726773849684,1.64978957117015,2.56290818329751
4.04219535120619,1.69852963425651,4.01451013709674,3.40529348390858
2.78821945166543,3.34167756926514,6.54259277352124,7.7444988767235
1.93223328239936,3.02523956743453,2.76948170668847,2.57852478734761
6.27412362647427,5.36617989145447,7.623940026171,3.73285049234326
4.36281560770591,4.24547039891438,5.87945362740466,4.5104655862569
4.92109996386256,1.30211382932829,5.35931389496719,4.31415505119613
1.80043975087825,2.70562684730218,3.01462709602368,3.06051714077584
3.82162793166175,2.52905183041701,4.07917431307125,3.45577793461235
1.84017098729793,3.13143714106847,4.16081830682702,3.26206350880195
3.0408241481341,3.69255348553197,4.00851242222494,1.79099988630501
3.18853358268688,5.582444946983,2.68088378310932,2.65077553833919
4.22445111540797,3.43489491309534,4.08289271133211,3.98065882963229
4.25041603931129,4.31347323248745,4.84554027137747,2.33789581524187
3.05108377483988,3.94305369915812,4.17277361281858,2.7976134440267
1.96174052056578,3.11880209352473,2.51363794736257,2.08585661661291
1.92833337992626,5.13656175584672,4.24498058379881,2.54215080673653
4.25054303946646,2.32634216830328,5.03010576799522,4.00897489672026
1.78618229089211,2.93805960588824,3.71169836896357,3.81882536355963
2.34908745823209,5.55188262212629,2.50228840565974,1.73612708227083
3.26968366324289,5.04072523289644,3.0117227292514,5.35698571493772
3.6567327018846,0.563486269051885,2.8849176680866,3.08929037818032
3.93357244830611,5.20242634022811,1.59357774541595,4.58427961248638
3.52261076680114,4.54173784019691,0.891621588268208,4.41224304063147
4.95101814365267,3.78852750753932,4.34924731869031,5.28649125212709
4.75032654723466,4.22055137401734,2.8931119823136,3.33594328056154
6.88771540978908,3.36987294081965,2.14556845842648,2.36861645937593
5.44798354777534,2.10551129412582,5.06612816221349,4.14417784974382
2.64780211891892,2.88076647048937,3.63253375333037,5.08639928827807
5.34729222193043,4.52643270207416,2.55408634814413,4.52408783058985
5.25883362870655,3.65893344889203,2.18892056982594,0.920155060261749
2.19712095456417,3.9134382306836,3.82289413348549,2.49706028668309
2.09493020701965,4.37900759794738,5.37120685607761,2.26972822375982
1.76468165497474,4.72194009391488,4.96371377675459,1.73922177398795
2.78298505916267,2.31302070130919,4.21173428426339,2.29334673773487
3.17721716776179,4.69029087030005,1.81045894627206,4.333932374548
2.27914014974227,3.42898433491133,2.60656828991159,3.35666753055771
1.91861014529103,3.40250632203953,2.44002209887775,4.50750586097839
1.33965199972396,3.89286916758159,4.10524352324212,4.01776663560768
4.44877383979244,5.16173992121008,2.85419960513439,3.55768959199799
5.36396976080596,3.64368265853719,6.62148407541516,0.806400081757075
-2.12593117501518,4.32806106793625,2.59848489623883,3.93354835196632
3.08645604804037,1.95838959125741,3.35082948314396,2.19167655681904
4.84260420511204,5.16627865358791,3.52961479829094,3.04866582308993
2.39311092277984,1.01336837670337,4.55575725284774,3.35587950889978
5.63535649806503,4.63160133371414,4.63004746302788,4.00280253357042
4.59198568976575,4.14687949786568,5.54995120486784,-0.251480785958385
5.25633321883697,2.59661158952531,2.18931794287609,3.83921249327239
5.69103338968244,6.41787932678384,5.78617701136098,3.20515762827672
5.59791025241977,4.11516116463365,3.34679324820786,2.24385890633579
4.19806980898159,3.67244937297494,2.01897146285233,2.97218295389081
2.7834666482188,5.59779896052487,1.40874481554559,3.14544574306472
5.26258449868729,3.22784729234621,5.65518009559854,5.35652775354821
3.59917283437263,3.27479585782579,3.70654545244762,5.17481256828906
2.92353653732674,2.67824591886909,3.69653632528444,5.08800994949308
3.65692587377976,2.20952544876858,2.9561575979526,2.94184312126562
2.03509905319802,1.80191995290577,0.116503413676189,1.56648760051806
3.98371613899881,3.07759571227097,4.14300608530527,4.24446647825393
1.84289510647219,3.31878461696292,1.53342556294232,5.24640151176479
4.64540197142577,1.95869178115041,2.25214496493982,4.52118241500498
0.308511502800838,2.39361253204334,4.45651653426328,2.84153353542128
7.47156993069106,3.60703614067656,6.29368958205533,6.2981692631375
3.4773496688636,5.61424270446569,4.12197334737269,2.28311814362519
4.44742780518533,4.54331432845966,1.63674794785449,3.45905884931368
4.5729202556944,4.25235995969324,3.85059550080753,2.23161521392431
4.0216172240743,2.73227319126749,2.98530515159621,3.01290286752802
2.32003533774431,3.92633664857755,3.15134735307612,2.71109513011517
0.664389799408491,3.58873254976083,4.17652921358086,2.00641095469867
2.44957056511947,2.78489522648571,6.8107754298932,4.02446988234231
4.51869503860294,4.68386011806044,4.33174099003286,7.92475932193584
3.64574469247355,3.4065086290663,2.66138607686872,4.73475864036586
3.71090824458109,1.93636834269779,5.48178410411563,3.29529173979078
1.62548758124049,3.19635852057635,8.85601471954321,3.53863256723349
1.74447070731298,2.96171482353945,5.32749262213324,1.78941744357333
3.33986342338835,3.23098418789967,-0.580458004790035,4.28039950439003
3.07461040808877,5.88201833372887,4.20055902078371,0.878508798755699
2.25382821326085,2.73955861200564,3.5407727297632,6.09458706021388
3.28423019249805,5.85483655581037,1.65679010077239,-0.451596254426829
3.74877101607241,2.1874333651444,2.49173944874079,5.19901093335717
3.51400821697742,4.15582612688033,4.5582262892039,5.35041439774153
3.32495162861948,3.96338059905486,5.21470900542543,2.88015202893002
4.83824036028038,5.43939646043173,3.76069362609356,2.59275968074695
4.78724228235733,3.10395868949807,1.16247285949864,3.49402507376651
4.48162673732737,1.46699510374448,3.08972481448373,4.96219507493845
5.76284995473339,2.94841466749914,4.14526530857804,2.03965211883608
4.3820806383583,3.47140473309709,4.10269043480415,2.08014104508346
5.43980227517339,2.89306954445764,2.1091613281203,1.42927482896058
1.61732646277703,5.04517945172705,4.45732108388602,4.52133339207629
2.63724107843179,0.678303294739259,4.93710457205453,2.12711858117576
1.82942902893266,3.84033561403025,2.80276570919081,1.5390693232186
5.91889714217017,3.55711120416509,2.71064064901047,3.95633646455116
0.911544815038117,5.07226313751466,4.40595115362832,4.19632630750541
5.39933820002977,1.87663209829439,3.74363427832483,3.20178563023251
